date,description,identifier,item_size,publicdate,subject,title,collection,licenseurl,filename,hh0,mm0,ss0,hh1,mm1,ss1,start,end
2013-01-01T00:00:00Z,The K165 train line from Xi'an to Kunming is running behind schedule due to heavy rain. Ruixian Fan waits for the train to stop at the next station. She opens the carriage door and posts up the numbers for 8 and 9 together. Several passengers exit the train and others enter. Ruixian Fan checks their tickets and makes sure they have found their sleeping quarters for the reminder of their journey.,globallivesproject_Ruixian_Fan_2013_cmn_Xian_CN-61000000-002959,3163681285,2014-02-21T18:43:06Z,"Kunming, Xi'an, carriage, passengers, tickets,globallivesproject,Global Lives Project,glp,globallives","Ruixian Fan- Xian, China- Mandarin- (Global Lives Project, 2013) 00:00:00-00:29:59",ruixianfan,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Ruixian_Fan_2013_cmn_Xian_CN-61000000-002959.mp4,0,0,0,0,29,59,0,1799
2009-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Jamila Jad, an elementary school student from Beirut, Lebanon. She was 9 years old at the time of the shoot. Born from a Lebanese mother and a Palestinian father, Jamila Jad inherited the nationality of her father. She is one of 400,000 officially registered Palestinian refugees in Lebanon. Jamila was born and raised in Shatila refugee camp in Beirut, where she attends public school and dreams of becoming a doctor. The oldest of four children, Jamila shoulders many responsibilities at home. Her father has been fighting Hepatitis C, and her mother works a cleaning job to keep the family afloat. This video was produced by Ron Carr, Irene Herrera, Lindee Hoshikawa, Chahid Akhoury, Lucie Kroening, Kassem Aina, Simone Goldsmith, and Zohour Akkawi. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Jamila_Jad_2009_ara_Beirut_LB-BA_044905-050602,3558461929,2012-07-19T21:58:56Z,"Beirut,Lebanon,school,islam,globallivesproject,Global Lives Project,glp,globallives","Jamila Jad - Beirut, Beirut, Lebanon - Arabic (Global Lives Project, 2009) ~04:49:05 - 05:06:02",jamilajad,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Jamila_Jad_2009_ara_Beirut_LB-BA~044905-050602.mp4,4,49,5,5,6,2,17345,18362
2013-01-01T00:00:00Z,"Cleaning the swimming pool with a little help from his oldest son. This is part of a 24-hour recording of a day in the life of Pierre Vallee, a boat pilot living in Trois Rivières in the province of Quebec, Canada. This video was produced by Karen Vanderborght, Catherine Genest, Rébecca Lavoie, Ariane Lorrain, Marianne Ploska, Patrick Pearce, and Yanie Dupont-Hébert. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Pierre_Vallee_2013_fra_Trois_Rivieres_CA-QC-130000-132959,3147388621,2013-09-26T20:06:25Z,"cleaning, swimming pool, oldest son, Trois Rivieres,Quebec,Canada,boat pilot,lives in transit,globallivesproject,Global Lives Project,glp,globallives","Pierre Vallee - Trois Rivieres, Quebec, Canada - French (Global Lives Project, 2013) -13:00:00 - 13:29:59",pierrevallee,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Pierre_Vallee_2013_fra_Trois_Rivieres_CA-QC-130000-132959.mp4,13,0,0,13,29,59,46800,48599
2013-01-01T00:00:00Z,"After the show, Lara, her brother Gaby and Pimpoyo (the artistic name of Lara's husband Angel) sign autographs and take photos with children. This is part of a 24-hour recording of a day in the life of Lara Aragon. This video was produced by Mara Pérez, Chino Saavedra, Pablo Barrientos, Paromita Dhar, and Carlos Rodr�_guez. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Lara_Aragon_2013_spa_Magaluf_ES-PM-221500-224459,28650466733,2013-10-25T22:22:08Z,"Magaluf,Spain,circus,show,clowns,songs,audience,backstage,photos,autographs,globallivesproject,Global Lives Project,glp,globallives","Lara Aragon - Magaluf, Spain - Spanish (Global Lives Project, 2013) ~22:15:00-22:44:59",laraaragon,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Lara_Aragon_2013_spa_Magaluf_ES-PM_221500-224459.mp4,22,15,0,22,44,59,80100,81899
2013-01-01T00:00:00Z,"Mingmar sleeps."" This is part of a 24-hour recording of a day in the life of Mingmar Lama. This video was produced by Rinzin Lama, Andrew Mahlstedt, Dawa Yakpa, Yog Shakya, Tenzin Norbu, Ravi Shrestha, Karma Ghale, Santa Bahadur Tamang, Arjun Magar, Tenzin Norbu, Thepe Tamang, Maila Tamang, Santosh, Jit Bahadur Gurung, and Kancha Tamang. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Mingmar_Lama_2013_nep_Tsum_Valley_NP-GA-220000-222959,4865425881,2013-10-30T20:33:05Z,"Gorkha,Tsum Valley,Nepali,Tibetan,Tsum,yartsa gumbu,globallivesproject,Global Lives Project,glp,globallives","Mingmar Lama - Tsum Valley, Nepal - Nepali (Global Lives Project, 2013) 22:00:00 - 22:29:59",mingmarlama,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Mingmar_Lama_2013_nep_Tsum_Valley_NP-GA-220000-222959.mp4,22,0,0,22,29,59,79200,80999
2013-01-01T00:00:00Z,"Mingmar and Kumar finish playing card games and prepare for bed. This is part of a 24-hour recording of a day in the life of Mingmar Lama. This video was produced by Rinzin Lama, Andrew Mahlstedt, Dawa Yakpa, Yog Shakya, Tenzin Norbu, Ravi Shrestha, Karma Ghale, Santa Bahadur Tamang, Arjun Magar, Tenzin Norbu, Thepe Tamang, Maila Tamang, Santosh, Jit Bahadur Gurung, and Kancha Tamang. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Mingmar_Lama_2013_nep_Tsum_Valley_NP-GA-193000-195959,4859196068,2013-10-30T18:39:45Z,"Gorkha,Tsum Valley,Nepali,Tibetan,Tsum,yartsa gumbu,globallivesproject,Global Lives Project,glp,globallives","Mingmar Lama - Tsum Valley, Nepal - Nepali (Global Lives Project, 2013) 19:30:00 - 19:59:59",mingmarlama,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Mingmar_Lama_2013_nep_Tsum_Valley_NP-GA-193000-195959.mp4,19,30,0,19,59,59,70200,71999
2013-01-01T00:00:00Z,"Mingmar finds more catepillar fungus as he heads down the mountain back to the camp. He worries about the snow fall. This is part of a 24-hour recording of a day in the life of Mingmar Lama. This video was produced by Rinzin Lama, Andrew Mahlstedt, Dawa Yakpa, Yog Shakya, Tenzin Norbu, Ravi Shrestha, Karma Ghale, Santa Bahadur Tamang, Arjun Magar, Tenzin Norbu, Thepe Tamang, Maila Tamang, Santosh, Jit Bahadur Gurung, and Kancha Tamang. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Mingmar_Lama_2013_nep_Tsum_Valley_NP-GA-150000-152959,4863536957,2013-10-30T20:09:57Z,"Gorkha,Tsum Valley,Nepali,Tibetan,Tsum,yartsa gumbu,globallivesproject,Global Lives Project,glp,globallives","Mingmar Lama - Tsum Valley, Nepal - Nepali (Global Lives Project, 2013) 15:00:00 - 15:29:59",mingmarlama,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Mingmar_Lama_2013_nep_Tsum_Valley_NP-GA-150000-152959.mp4,15,0,0,15,29,59,54000,55799
2013-01-01T00:00:00Z,"Mingmar continues hiking up the hill while looking for catepillar fungus. This is part of a 24-hour recording of a day in the life of Mingmar Lama. This video was produced by Rinzin Lama, Andrew Mahlstedt, Dawa Yakpa, Yog Shakya, Tenzin Norbu, Ravi Shrestha, Karma Ghale, Santa Bahadur Tamang, Arjun Magar, Tenzin Norbu, Thepe Tamang, Maila Tamang, Santosh, Jit Bahadur Gurung, and Kancha Tamang. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Mingmar_Lama_2013_nep_Tsum_Valley_NP-GA-103000-105959,4884114238,2013-10-30T17:33:44Z,"Gorkha,Tsum Valley,Nepali,Tibetan,Tsum,hike,up the hill,yartsa gumb,rest,globallivesproject,Global Lives Project,glp,globallives","Mingmar Lama - Tsum Valley, Nepal - Nepali (Global Lives Project, 2013) 10:30:00 - 10:59:59",mingmarlama,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Mingmar_Lama_2013_nep_Tsum_Valley_NP-GA-103000-105959.mp4,10,30,0,10,59,59,37800,39599
2013-01-01T00:00:00Z,"Lara, her husband and her brother Gaby perform and interact with the audience. They have short breaks between songs. This is part of a 24-hour recording of a day in the life of Lara Aragon. This video was produced by Mara Pérez, Chino Saavedra, Pablo Barrientos, Paromita Dhar, and Carlos Rodr�_guez. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Lara_Aragon_2013_spa_Magaluf_ES-PM-204500-211459,18159862411,2013-10-25T23:21:29Z,"Magaluf,Spain,circus,show,clowns,songs,audience,backstage,globallivesproject,Global Lives Project,glp,globallives","Lara Aragon - Magaluf, Spain - Spanish (Global Lives Project, 2013) ~20:45:00-21:14:59",laraaragon,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Lara_Aragon_2013_spa_Magaluf_ES-PM_204500-211459.mp4,20,45,0,21,14,59,74700,76499
2013-01-01T00:00:00Z,"Mingmar continues hiking up the hill while looking for catepillar fungus. He encounters a yak, before having another rest. This is part of a 24-hour recording of a day in the life of Mingmar Lama. This video was produced by Rinzin Lama, Andrew Mahlstedt, Dawa Yakpa, Yog Shakya, Tenzin Norbu, Ravi Shrestha, Karma Ghale, Santa Bahadur Tamang, Arjun Magar, Tenzin Norbu, Thepe Tamang, Maila Tamang, Santosh, Jit Bahadur Gurung, and Kancha Tamang. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Mingmar_Lama_2013_nep_Tsum_Valley_NP-GA-110000-112959,4861139956,2013-10-30T17:16:00Z,"Gorkha,Tsum Valley,Nepali,Tibetan,Tsum,hike,up the hill,yartsa gumb,rest,yak,mountain,globallivesproject,Global Lives Project,glp,globallives","Mingmar Lama - Tsum Valley, Nepal - Nepali (Global Lives Project, 2013) 11:00:00 - 11:29:59",mingmarlama,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Mingmar_Lama_2013_nep_Tsum_Valley_NP-GA-110000-112959.mp4,11,0,0,11,29,59,39600,41399
2013-01-01T00:00:00Z,"Basak has tea with her friend.,This is part of a 24-hour recording of a day in the life of Basak Taner, a pharmaceutical delivery person in Istanbul, Turkey. Produced by Mutlu Vrysopoulos, Onur Aldogan, Huseyin Kok, Orhan Caliskan, Mert Aldogan, Semih Gur, Suphi Uzun and Muhammed Genc, this video is part of the Global Lives Project, a video library of life experience.,For more information visit globallives.org.",globallivesproject_Basak_Taner_2013_tur_Istanbul_TR-34-103000-105959,4725657679,2014-08-19T06:30:13Z,"Istanbul, Yogurtcu park,globallivesproject,Global Lives Project,glp,globallives","Basak Taner - Istanbul, Turkey - Turkish (Global Lives Project, 2013) - 103000-105959",basaktaner,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Basak_Taner_2013_tur_Istanbul_TR-34-103000-105959.mp4,10,30,0,10,59,59,37800,39599
2013-01-01T00:00:00Z,"Ivan talks with his mother in private. Ivan helps his brother, Dario, to sign a document. He is then visited by his nieces. This is part of a 24-hour recording of a day in the life of Ivan Montaño, a horse-cart driver and tailor from Cali, Colombia. This video was produced by Claudia Quigua, Diego Eraso, Carlos A. Sanchez, Nelson Gomez, Carlos H Tofiño, Daniel F. Gomez, and Harvey Paz. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Ivan_Montano_2013_spa_Cali_CO-VAC-160000-162959,5404184189,2013-09-26T19:26:46Z,"Cali,Colombia,family,house,wife,bedroom,sleeping,horse cart driver,lives in transit,globallivesproject,Global Lives Project,glp,globallives","Ivan Montano - Cali, Colombia - Spanish (Global Lives Project, 2013) -16:00:00 - 16:29:59",ivanmontano,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Ivan_Montano_2013_spa_Cali_CO-VAC-160000-162959.mp4,16,0,0,16,29,59,57600,59399
2009-01-01T00:00:00Z,"In this clip, Satya leaves to go to his room to rest. Muttu sits at the Cyber Cafe where he helps a French lady converse with the Cyber Cafe owner (Muttu's friend) by being the translator. This is part of a 24-hour recording of a day in the life of Muttu Kumar, a postcard seller and tour guide from Hampi, India. He was 18 years old at the time of the shoot. Despite leaving school at age twelve due to financial constraints, Muttu Kumar speaks Hindi, Kannada, English, and a fair bit of French. These skills are central to his work as a tour guide and postcard salesman in Hampi, India where the architectural achievements of the Vijaynagar Empire have been declared a UNESCO World Heritage Site. He works to support himself and his family, who live in a village two miles from the town. This video was produced by Srikumar Venkatraman, Ruhie Kumar, Deepa Bhat, Meghna Madhusudan, Rahul V. Chittella, Vishal Gupta, Akash Mohimen, Omkar Parab, Abhishek, Zainab Burmawala, Brijesh Matalia, Nagyaraj, Bassappa, and Meera Sankar. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Muttu_Kumar_2009_kan_Hampi_IN-KA_110754-112244,3113202602,2012-07-19T22:00:33Z,"Hampi,Karnataka,India,globallivesproject,Global Lives Project,glp,globallives","Muttu Kumar - Hampi, Karnataka, India - Kannada (Global Lives Project, 2009) ~11:07:54 - 11:22:44",muttukumar,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Muttu_Kumar_2009_kan_Hampi_IN-KA~110754-112244.mp4,11,7,54,11,22,44,40074,40964
2013-01-01T00:00:00Z,"Mingmar sleeps next to his cousin and Kumar sleeps across the hearth. This is part of a 24-hour recording of a day in the life of Mingmar Lama. This video was produced by Rinzin Lama, Andrew Mahlstedt, Dawa Yakpa, Yog Shakya, Tenzin Norbu, Ravi Shrestha, Karma Ghale, Santa Bahadur Tamang, Arjun Magar, Tenzin Norbu, Thepe Tamang, Maila Tamang, Santosh, Jit Bahadur Gurung, and Kancha Tamang. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Mingmar_Lama_2013_nep_Tsum_Valley_NP-GA-033000-035959,4861565068,2013-10-30T20:04:57Z,"Gorkha,Tsum Valley,Nepali,Tibetan,Tsum,yartsa gumbu,globallivesproject,Global Lives Project,glp,globallives","Mingmar Lama - Tsum Valley, Nepal - Nepali (Global Lives Project, 2013) 03:30:00 - 03:59:59",mingmarlama,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Mingmar_Lama_2013_nep_Tsum_Valley_NP-GA-033000-035959.mp4,3,30,0,3,59,59,12600,14399
